"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1157","4.8784941344943100E-1","6.7046679548200916E-1","-3.0765442225904004E-35","-2.4875520850094354E-1","1.3772831870608485E-1","-1.2975804594147210E-35","2.9979419745393501E+0","2.4202192810402419E+1","1.0727994215599379E+2","1.5354827382268901E+0","1.215058560962404E-2"
"1156","4.8784941344943100E-1","6.7037957821252891E-1","1.6013539136061244E-35","-2.4893463189529932E-1","1.3771279647227502E-1","8.7139763568440805E-35","2.9979399159592699E+0","2.4208856061259951E+1","1.0730947804029020E+2","1.5645811095406399E+0","1.215058560962404E-2"
"1155","4.8784941344943100E-1","6.7029213815650279E-1","1.9812038928148076E-35","-2.4911455790424530E-1","1.3769743901516335E-1","-4.3078837386263623E-35","2.9979377481291500E+0","2.4215515016242335E+1","1.0733899488245923E+2","1.5938109374938600E+0","1.215058560962404E-2"
"1154","4.8784941344943100E-1","6.7401020078783935E-1","6.3135893418161220E-35","-2.4153191245668412E-1","1.3849089336569220E-1","3.6376591041157267E-35","2.9979355046877298E+0","2.3915762174926414E+1","1.0601029430853252E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1153","4.8784941344943100E-1","6.7409069282507805E-1","2.6682091683609122E-35","-2.4136998595472248E-1","1.3851017732227067E-1","4.0018235805806250E-35","2.9979333005456601E+0","2.3908963106316445E+1","1.0598015639115840E+2","1.0000000007798000E+0","1.215058560962404E-2"
"1152","4.8784941344943100E-1","6.7417109451772084E-1","-4.5786606990481994E-35","-2.4120836505476853E-1","1.3852947710507069E-1","1.2047990576463025E-35","2.9979310090526501E+0","2.3902162048773864E+1","1.0595000965753458E+2","1.0000000007942100E+0","1.215058560962404E-2"
"1151","4.8784941344943100E-1","6.7425140856985699E-1","-7.5297530421119759E-36","-2.4104704560757242E-1","1.3854878987633459E-1","7.4060047110390828E-36","2.9979286306575399E+0","2.3895359050803211E+1","1.0591985432266489E+2","1.0000000009268399E+0","1.215058560962404E-2"
"1150","4.8784941344943100E-1","6.7433163767326265E-1","-8.3312794772544995E-35","-2.4088602347760429E-1","1.3856811281999457E-1","-7.0947696227848426E-35","2.9979261658071099E+0","2.3888554160713774E+1","1.0588969060068763E+2","1.0000000013385200E+0","1.215058560962404E-2"
"1149","4.8784941344943100E-1","6.7441178450743056E-1","6.2808499874357981E-35","-2.4072529454347158E-1","1.3858744314114946E-1","3.5840088072602282E-35","2.9979236149460800E+0","2.3881747426622752E+1","1.0585951870488974E+2","1.0000000015760899E+0","1.215058560962404E-2"
"1148","4.8784941344943100E-1","6.6971812344080350E-1","1.1015066241651211E-34","-2.5029665004633644E-1","1.3760190088351215E-1","1.5948005326002901E-34","2.9979209574279402E+0","2.4258689793739354E+1","1.0753037372439985E+2","1.7869545741933499E+0","1.215058560962404E-2"
"1147","4.8784941344943100E-1","6.6962890889283866E-1","4.1610020460712712E-35","-2.5048049437360276E-1","1.3758790392051151E-1","4.4971475126583664E-35","2.9979179531839000E+0","2.4265314813615152E+1","1.0755974014398942E+2","1.8171449586244199E+0","1.215058560962404E-2"
"1146","4.8784941344943100E-1","6.6953944380670471E-1","6.6889485652626795E-35","-2.5066488105415408E-1","1.3757410527554995E-1","1.1976634395948266E-35","2.9979148351263798E+0","2.4271935080040830E+1","1.0758908549318021E+2","1.8474599231275399E+0","1.215058560962404E-2"
"1145","4.8784941344943100E-1","6.6944972487403720E-1","3.7704027220372951E-35","-2.5084981479001323E-1","1.3756050899838659E-1","3.1340332431853029E-35","2.9979116027116399E+0","2.4278550539243923E+1","1.0761840953361749E+2","1.8778986178199100E+0","1.215058560962404E-2"
"1144","4.8784941344943100E-1","6.6935974877755999E-1","4.9046491597602208E-35","-2.5103530028840298E-1","1.3754711916032106E-1","1.2159680906890374E-34","2.9979082553945302E+0","2.4285161137483360E+1","1.0764771202708570E+2","1.9084601833974100E+0","1.215058560962404E-2"
"1143","4.8784941344943100E-1","6.7493091664615246E-1","-7.7252937723063787E-35","-2.3968742080990621E-1","1.3871308051455705E-1","-1.2983959586206040E-34","2.9979049682162699E+0","2.3837461997795518E+1","1.0566321673009936E+2","1.0000000007227701E+0","1.215058560962404E-2"
"1142","4.8784941344943100E-1","6.7501053062601246E-1","7.7639473326392772E-35","-2.3952876090827183E-1","1.3873237921564555E-1","6.5190712644696273E-35","2.9979017862425801E+0","2.3830642947172372E+1","1.0563299023937843E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1141","4.8784941344943100E-1","6.7509008461521947E-1","1.6855716553578102E-35","-2.3937035974632206E-1","1.3875166238800560E-1","8.4190191102838443E-37","2.9978985219547098E+0","2.3823822453385763E+1","1.0560275735161349E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1140","4.8784941344943100E-1","6.7516958117676629E-1","-6.3288753601516196E-35","-2.3921221333880191E-1","1.3877092743483727E-1","-8.9555404459380606E-35","2.9978951757775998E+0","2.3817000562607454E+1","1.0557251827146796E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1139","4.8784941344943100E-1","6.7524902286134258E-1","-3.9525997546399417E-36","-2.3905431771525262E-1","1.3879017177969336E-1","-5.3131242631213499E-35","2.9978917481340601E+0","2.3810177320795990E+1","1.0554227320266014E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1138","4.8784941344943100E-1","6.6886013439341574E-1","2.1415303020074287E-35","-2.5206554406539056E-1","1.3747734911227644E-1","1.6562054187513693E-34","2.9978877667790900E+0","2.4321430140559112E+1","1.0780847996173127E+2","2.0787061006347400E+0","1.215058560962404E-2"
