"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1356","1.1087387454540003E+0","-2.5574465373898783E-20","-1.9493310305368231E-1","-6.8488652381833452E-4","-2.2089256472149540E-1","-5.7451264027238479E-3","3.0229717979932098E+0","5.5107110444447995E+0","2.4427074303462852E+1","2.3745131886031700E+2","1.215058560962404E-2"
"1355","1.1087392126633477E+0","-2.5573284883235450E-20","-1.9493191426290610E-1","6.9337804710122985E-4","-2.2089402392421315E-1","5.8164717079633374E-3","3.0229713140087102E+0","5.5107189064717037E+0","2.4427109153106361E+1","2.3745048574847800E+2","1.215058560962404E-2"
"1354","1.1087401658810412E+0","-2.5574550482147672E-20","-1.9492948884390995E-1","-7.1038603996581345E-4","-2.2089700106050525E-1","-5.9593847655169258E-3","3.0229703265445100E+0","5.5107349473190643E+0","2.4427180256629512E+1","2.3744878591492599E+2","1.215058560962404E-2"
"1353","1.1087406504449140E+0","-2.5573374624497688E-20","-1.9492825589206705E-1","7.1887669721445351E-4","-2.2089851448196862E-1","6.0307357297217897E-3","3.0229698245614900E+0","5.5107431018418742E+0","2.4427216402806113E+1","2.3744792179642999E+2","1.215058560962404E-2"
"1352","1.1087416384301310E+0","-2.5574678378582838E-20","-1.9492574200218046E-1","-7.3588292422177462E-4","-2.2090160023966862E-1","-6.1736603355998527E-3","3.0229688010376599E+0","5.5107597287189654E+0","2.4427290103996192E+1","2.3744615997155699E+2","1.215058560962404E-2"
"1351","1.1087431631182434E+0","-2.5574608418060039E-20","-1.9492186248431020E-1","-7.6137708325405766E-4","-2.2090636231719382E-1","-6.3879537536332279E-3","3.0229672214482699E+0","5.5107853890867995E+0","2.4427403847523422E+1","2.3744344114717401E+2","1.215058560962404E-2"
"1350","1.1087447399629173E+0","-2.5574573700260545E-20","-1.9491785024448455E-1","-7.8686842384533386E-4","-2.2091128735350837E-1","-6.6022656625259763E-3","3.0229655877509400E+0","5.5108119288780646E+0","2.4427521489230269E+1","2.3744062925404799E+2","1.215058560962404E-2"
"1349","1.1087463689824508E+0","-2.5574668075703986E-20","-1.9491370523507703E-1","-8.1235685288222554E-4","-2.2091637541170128E-1","-6.8165967074926967E-3","3.0229638999193500E+0","5.5108393485618574E+0","2.4427643031196084E+1","2.3743772434217800E+2","1.215058560962404E-2"
"1348","1.1087480501956481E+0","-2.5574614358050754E-20","-1.9490942740698020E-1","-8.3784227738028236E-4","-2.2092162655647934E-1","-7.0309475361656302E-3","3.0229621579263202E+0","5.5108676486271877E+0","2.4427768475588479E+1","2.3743472635869301E+2","1.215058560962404E-2"
"1347","1.1087497836221372E+0","-2.5574643988003464E-20","-1.9490501670924903E-1","-8.6332460446709026E-4","-2.2092704085511525E-1","-7.2453187985971465E-3","3.0229603617437801E+0","5.5108968295805045E+0","2.4427897824652355E+1","2.3743163530478699E+2","1.215058560962404E-2"
"1346","1.1087515692820107E+0","-2.5574581915307838E-20","-1.9490047308935873E-1","-8.8880374138382528E-4","-2.2093261837701553E-1","-7.4597111473267367E-3","3.0229585113426398E+0","5.5109268919397021E+0","2.4428031080683372E+1","2.3742845111842999E+2","1.215058560962404E-2"
"1345","1.1087534071961473E+0","-2.5574652825295454E-20","-1.9489579649303496E-1","-9.1427959549835933E-4","-2.2093835919378094E-1","-7.6741252374628154E-3","3.0229566066929801E+0","5.5109578362442777E+0","2.4428168246072929E+1","2.3742517375289799E+2","1.215058560962404E-2"
"1344","1.1087552973858741E+0","-2.5574542545079689E-20","-1.9489098686443337E-1","-9.3975207429274987E-4","-2.2094426337906092E-1","-7.8885617266903022E-3","3.0229546477638700E+0","5.5109896630458097E+0","2.4428309323265982E+1","2.3742180321927199E+2","1.215058560962404E-2"
"1343","1.1087572398732504E+0","-2.5574524960676379E-20","-1.9488604414598976E-1","-9.6522108536910029E-4","-2.2095033100863606E-1","-8.1030212753667296E-3","3.0229526345235400E+0","5.5110223729170471E+0","2.4428454314801325E+1","2.3741833942487600E+2","1.215058560962404E-2"
"1342","1.1087592346814710E+0","-2.5574465679668665E-20","-1.9488096827791704E-1","-9.9068653643080923E-4","-2.2095656216193865E-1","-8.3175045464864133E-3","3.0229505669391998E+0","5.5110559664442311E+0","2.4428603223277566E+1","2.3741478227398500E+2","1.215058560962404E-2"
