"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"812","1.3155780414274745E+0","3.2566922702446544E-20","-1.9333787279706371E-23","7.0882095442289663E-12","-8.9292696933995330E-1","1.1110814221103540E-23","2.4956063920016902E+0","1.8647315485052644E+1","8.2657094019232076E+1","2.1718793265518102E+0","1.215058560962404E-2"
"811","1.3158047181102182E+0","2.4269798650649402E-21","-4.7665307626081667E-23","7.5333809812548180E-12","-8.9332071439614946E-1","-5.6452305388931934E-23","2.4951942869648902E+0","1.8647736933293398E+1","8.2658962153381893E+1","2.1673703049685198E+0","1.215058560962404E-2"
"810","1.3160384095829547E+0","3.2586825275197779E-20","2.1226014382024330E-23","6.5230004496406795E-12","-8.9372674417763498E-1","7.3210790149865666E-23","2.4947691982985298E+0","1.8648170943511715E+1","8.2660885970429433E+1","2.1627353192153400E+0","1.215058560962404E-2"
"809","1.3161700832657994E+0","3.2582919422495899E-20","-4.8362990645118877E-23","8.7406389965985130E-12","-8.9395556655727204E-1","-1.7243916802566121E-22","2.4945295786325801E+0","1.8648415272788693E+1","8.2661968997529755E+1","2.1601297870172500E+0","1.215058560962404E-2"
"808","1.3984595528209138E+0","3.5355179749854599E-20","-5.5096889590979143E-35","2.9342168697963516E-12","-9.5977501055220127E-1","3.8609111952758033E-35","2.4943028992556200E+0","1.9170310888300428E+1","8.4975351585718244E+1","1.1116863717826700E+1","1.215058560962404E-2"
"807","1.3985382332825129E+0","3.5355179223238908E-20","4.1914455130476453E-35","5.1234597436993987E-12","-9.5995179473528114E-1","-2.8202680870119101E-35","2.4940941349088499E+0","1.9170167343767254E+1","8.4974715302496463E+1","1.1151048787177199E+1","1.215058560962404E-2"
"806","1.3165290858336827E+0","2.5460999202835882E-21","-1.1578061329907061E-22","9.2417983301839364E-12","-8.9457960329627506E-1","-5.9877955890783087E-22","2.4938758888603600E+0","1.8649080644186878E+1","8.2664918358592573E+1","2.1530480308966400E+0","1.215058560962404E-2"
"805","1.3166609914643244E+0","2.5584232727213550E-21","2.5453162373557599E-23","1.0101332480909779E-11","-8.9480894801523758E-1","-3.8622306498590363E-23","2.4936355699143702E+0","1.8649324830061673E+1","8.2666000750040666E+1","2.1504541443426199E+0","1.215058560962404E-2"
"804","1.3988008149721449E+0","3.5355176006413697E-20","-1.5011062860000611E-35","3.1372736174986428E-12","-9.6054209514689426E-1","9.0957548814720816E-36","2.4933965476878099E+0","1.9169687066522066E+1","8.4972586399736031E+1","1.1264291160576500E+1","1.215058560962404E-2"
"803","1.3988796839144397E+0","3.5355176231164016E-20","-1.6167914605102827E-35","2.6536701435414069E-12","-9.6071949257811162E-1","8.9275122525106417E-36","2.4931867572920798E+0","1.9169542442612059E+1","8.4971945332010407E+1","1.1298050879366700E+1","1.215058560962404E-2"
"802","1.3170274806979632E+0","3.2599470173293374E-20","-3.1631004002118029E-23","8.1354609493466718E-12","-8.9544633134317930E-1","-2.2381975312558198E-22","2.4929674722050699E+0","1.8650002475734130E+1","8.2669004518712086E+1","2.1432700419864301E+0","1.215058560962404E-2"
"801","1.3171596219153123E+0","3.2612014035917581E-20","1.6491146009352472E-23","7.7106892908838482E-12","-8.9567620624669453E-1","1.9848007532504748E-22","2.4927264422466200E+0","1.8650246517752574E+1","8.2670086272494785E+1","2.1406879511338199E+0","1.215058560962404E-2"
"800","1.3991428970290758E+0","3.5355169020386645E-20","-2.6233360490507138E-35","4.1048044174712712E-12","-9.6131184825413840E-1","2.1403548076566064E-35","2.4924857302963299E+0","1.9169058550362486E+1","8.4969800405187030E+1","1.1409872373050099E+1","1.215058560962404E-2"
"799","1.3992219563399972E+0","3.5355166893978895E-20","5.1104249560014317E-35","-6.7347859308636797E-13","-9.6148986559329752E-1","-4.0755123826977972E-35","2.4922749020721802E+0","1.9168912836806065E+1","8.4969154507436073E+1","1.1443205055427599E+1","1.215058560962404E-2"
"798","1.3993010598472431E+0","3.5355166858456772E-20","3.4056275395229461E-35","1.1063218540618699E-12","-9.6166802693300846E-1","-2.8604185659321839E-35","2.4920638326689200E+0","1.9168766870323111E+1","8.4968507488549378E+1","1.1476438828044500E+1","1.215058560962404E-2"
"797","1.3176522731111275E+0","2.4620209342341580E-21","2.1358390265708676E-23","8.4662272791220720E-12","-8.9653350995561598E-1","3.8721803069390396E-23","2.4918271722998000E+0","1.8651155012451710E+1","8.2674113314983700E+1","2.1310995526234700E+0","1.215058560962404E-2"
"796","1.3177847096239117E+0","2.4507341912329283E-21","1.0049274082284255E-22","7.7356283877217580E-12","-8.9676404892672679E-1","6.9925374484261042E-23","2.4915852500236801E+0","1.8651398876681640E+1","8.2675194280691457E+1","2.1285322040847499E+0","1.215058560962404E-2"
"795","1.3995650586650965E+0","3.5355169471849770E-20","1.4323398664769573E-35","-2.1984418297693319E-13","-9.6226294261055045E-1","-9.2513242119637187E-36","2.4913585180315900E+0","1.9168278481570205E+1","8.4966342630283364E+1","1.1586502574286000E+1","1.215058560962404E-2"
"794","1.3996443548255679E+0","3.5355170411105617E-20","-2.7447793091700413E-35","5.2739206298828962E-13","-9.6244173203915651E-1","3.2158494867124573E-35","2.4911463962133502E+0","1.9168131412658170E+1","8.4965690724710186E+1","1.1619306702668300E+1","1.215058560962404E-2"
"793","1.3181526737694371E+0","3.2613682893662337E-20","-1.5024817924222836E-23","7.4300857999805644E-12","-8.9740474907476708E-1","1.5035008721174867E-23","2.4909126954413199E+0","1.8652075634343891E+1","8.2678194113121066E+1","2.1214217324141100E+0","1.215058560962404E-2"
"792","1.3182853467360476E+0","3.2627024360229610E-20","-9.5659888665949317E-23","7.2913780979757716E-12","-8.9763581940060932E-1","-3.2278577359171579E-22","2.4906700577572098E+0","1.8652319358216999E+1","8.2679274456675628E+1","2.1188661540837401E+0","1.215058560962404E-2"
"791","1.3999089988694955E+0","3.5355170898226239E-20","-6.2534830095807168E-35","-1.2141791086168070E-12","-9.6303875240352277E-1","4.4161118708485550E-35","2.4904375536788601E+0","1.9167639331676305E+1","8.4963509500071410E+1","1.1727934943781600E+1","1.215058560962404E-2"
"790","1.3999884895062067E+0","3.5355171743945508E-20","1.1103278827485769E-35","1.8411424314596503E-13","-9.6321817655239717E-1","-1.1024943149263003E-35","2.4902243675244198E+0","1.9167491149834539E+1","8.4962852661266027E+1","1.1760307346393700E+1","1.215058560962404E-2"
"789","1.3186470736214935E+0","2.4221664226691006E-21","1.3965087810957955E-24","8.1844683287253109E-12","-8.9826598267081426E-1","5.4425328648821225E-23","2.4900081355793100E+0","1.8652983089309149E+1","8.2682216546829636E+1","2.1119204078912599E+0","1.215058560962404E-2"
"788","1.3187799801451834E+0","2.4121856822951891E-21","-1.7207448275446231E-23","8.1129596750473238E-12","-8.9849757750684622E-1","4.1863236992065369E-23","2.4897647904572300E+0","1.8653226676277232E+1","8.2683296283531618E+1","2.1093764263473802E+0","1.215058560962404E-2"
"787","1.3189129494422003E+0","2.4320572126661414E-21","-2.4669641849434872E-23","7.7729264418504070E-12","-8.9872931325965444E-1","2.1076389850498753E-23","2.4895212550604202E+0","1.8653470226740698E+1","8.2684375858421276E+1","2.1068355573686901E+0","1.215058560962404E-2"
"786","1.4003334717066214E+0","3.5355171568672365E-20","3.2108628192710783E-35","-3.7537753176939708E-13","-9.6399738916687139E-1","-2.4844624117605994E-35","2.4892976947796299E+0","1.9166846036073430E+1","8.4959993095295360E+1","1.1899431678419800E+1","1.215058560962404E-2"
"785","1.4004132041552440E+0","3.5355169562452442E-20","6.0273472838412792E-36","1.1923233118468817E-12","-9.6417760358956128E-1","-1.2270691654646154E-35","2.4890831822171702E+0","1.9166696469903975E+1","8.4959330120244587E+1","1.1931269847103099E+1","1.215058560962404E-2"
"784","1.3192823936683975E+0","3.2599634567444220E-20","-7.2055102057776632E-23","8.0591807168639521E-12","-8.9937333701626443E-1","-2.7750646751245167E-22","2.4888442166597402E+0","1.8654146118265189E+1","8.2687371851562020E+1","2.0997985556705201E+0","1.215058560962404E-2"
"783","1.3194156002060677E+0","3.2580433603389899E-20","4.1151731557157997E-25","7.4692582999975454E-12","-8.9960560512526533E-1","2.1072333370183037E-24","2.4885999616280601E+0","1.8654389531873715E+1","8.2688450819821114E+1","2.0972694305038999E+0","1.215058560962404E-2"
"782","1.4006793091057890E+0","3.5355167315437247E-20","-1.3379146093273108E-35","-1.4932787775790647E-12","-9.6477939850143624E-1","9.3128539943895728E-36","2.4883663258950102E+0","1.9166196025151127E+1","8.4957111821904491E+1","1.2036670282378600E+1","1.215058560962404E-2"
"781","1.4007592399834023E+0","3.5355169101326235E-20","1.0492389107042812E-35","-1.6173002411445248E-12","-9.6496026237629895E-1","-1.1689740305950701E-35","2.4881507221849302E+0","1.9166045322257069E+1","8.4956443808147057E+1","1.2068071831515400E+1","1.215058560962404E-2"
"780","1.3197787815888260E+0","2.4894606962010237E-21","1.3946649078811385E-23","8.1366310430103150E-12","-9.0023903249100190E-1","6.4336410652041172E-23","2.4879336281047300E+0","1.8655052422493487E+1","8.2691389184452035E+1","2.0903957102050499E+0","1.215058560962404E-2"
"779","1.3199122224240345E+0","2.5074663730543847E-21","5.8395397127112513E-23","7.4339257424373203E-12","-9.0047182602279874E-1","2.2215997580182707E-22","2.4876886615421299E+0","1.8655295702653333E+1","8.2692467561179328E+1","2.0878781569315299E+0","1.215058560962404E-2"
"778","1.3200457262253653E+0","2.5356820960488595E-21","-1.4293005831901090E-23","7.2262803583271121E-12","-9.0070476070352390E-1","1.3839755525125662E-22","2.4874435036189300E+0","1.8655538947237108E+1","8.2693545780210201E+1","2.0853637080892899E+0","1.215058560962404E-2"
"777","1.4011061402626563E+0","3.5355168164264797E-20","-1.3622877500076416E-35","4.3061127565852883E-12","-9.6574575298788568E-1","1.1195481665628393E-35","2.4872135015627399E+0","1.9165389219953326E+1","8.4953535533771046E+1","1.2202976704877599E+1","1.215058560962404E-2"
"776","1.4011863177148223E+0","3.5355167273792845E-20","-2.9540540378148717E-35","3.3467161849429391E-12","-9.6592742520742614E-1","2.4189469688014885E-35","2.4869965382669501E+0","1.9165237103133734E+1","8.4952861252571211E+1","1.2233837990195999E+1","1.215058560962404E-2"
"775","1.3204166551931560E+0","3.2639638933437677E-20","7.3751321817154037E-23","4.9743734931982703E-12","-9.0135211378547042E-1","1.3739831348882317E-22","2.4867619555344902E+0","1.8656213994526929E+1","8.2696538031150922E+1","2.0784000140821801E+0","1.215058560962404E-2"
"774","1.3205503969397359E+0","3.2649471885457422E-20","3.9879976413064919E-23","6.4208484401926695E-12","-9.0158558164953839E-1","-1.4496706736686888E-23","2.4865160739265901E+0","1.8656457105765433E+1","8.2697615659108379E+1","2.0758972835245100E+0","1.215058560962404E-2"
"773","1.4014539123422398E+0","3.5355165951993198E-20","2.6155851331749793E-35","4.6691851044731430E-12","-9.6653410383908489E-1","-2.3342746413438206E-35","2.4862714677120001E+0","1.9164728115788826E+1","8.4950605087877889E+1","1.2335974340543400E+1","1.215058560962404E-2"
"772","1.4015342920061502E+0","3.5355166886534177E-20","1.9503563496553384E-38","5.8309533298361407E-12","-9.6671644013798919E-1","2.2591532054865838E-38","2.4860533861705401E+0","1.9164574837943952E+1","8.4949925660254920E+1","1.2366394111078501E+1","1.215058560962404E-2"
"771","1.4016147185680334E+0","3.5355165926910868E-20","-1.7158544102159078E-36","3.8054032412504165E-12","-9.6689893061217091E-1","4.6734337831395444E-36","2.4858350448370201E+0","1.9164421290603951E+1","8.4949245038053348E+1","1.2396711787860200E+1","1.215058560962404E-2"
"770","1.3210490138723365E+0","2.4767540822501955E-21","3.4373244410444346E-24","4.9581335254378072E-12","-9.0245627227067238E-1","-3.0759437924176754E-23","2.4855987071066399E+0","1.8657362158686013E+1","8.2701627445384460E+1","2.0666042451713400E+0","1.215058560962404E-2"
"769","1.3211830537116016E+0","2.4731222838700497E-21","3.9748437198992954E-23","5.6544466671985811E-12","-9.0269040762960007E-1","1.6690121574761791E-22","2.4853519176551799E+0","1.8657605105297392E+1","8.2702704343606854E+1","2.0641161585609300E+0","1.215058560962404E-2"
"768","1.4018831469251019E+0","3.5355164211732295E-20","1.2618748185084940E-35","-9.2458170457793079E-13","-9.6750835013028225E-1","-1.1493717439401469E-35","2.4851053557361000E+0","1.9163907512199142E+1","8.4946967636250093E+1","1.2497030519556199E+1","1.215058560962404E-2"
"767","1.4019637777071947E+0","3.5355166217541358E-20","1.6113088813896506E-35","-7.2786942901791338E-13","-9.6769151269902087E-1","-8.5882719297030221E-36","2.4848858810918801E+0","1.9163752790213906E+1","8.4946281807252845E+1","1.2526903748115400E+1","1.215058560962404E-2"
"766","1.3215554715614244E+0","3.2640961953676968E-20","4.1320025914030840E-23","5.5746410389155322E-12","-9.0334109464614076E-1","2.0215979063419709E-22","2.4846658351553899E+0","1.8658279330319793E+1","8.2705692949720785E+1","2.0572256080348201E+0","1.215058560962404E-2"
"765","1.3216897499660865E+0","3.2629840190786605E-20","4.1428398458076556E-23","4.9211398746900994E-12","-9.0357576383534688E-1","-3.8253714466173316E-24","2.4844183181552300E+0","1.8658522147107707E+1","8.2706769272480699E+1","2.0547492132070699E+0","1.215058560962404E-2"
"764","1.3218240915933821E+0","3.2615500894250395E-20","-9.0097020704630449E-23","4.6649744037122361E-12","-9.0381057444106427E-1","-1.7877775326157685E-22","2.4841706081962300E+0","1.8658764929776666E+1","8.2707845444003112E+1","2.0522759133991300E+0","1.215058560962404E-2"
"763","1.4023137260492406E+0","3.5355168471575520E-20","2.9789230901744557E-35","-4.7450910522602821E-14","-9.6848702448446344E-1","-2.2138783058806941E-35","2.4839317735583100E+0","1.9163079169922980E+1","8.4943295881704216E+1","1.2655163510411899E+1","1.215058560962404E-2"
"762","1.4023946103552467E+0","3.5355163177408772E-20","-1.1067371148487995E-35","3.2139625714354235E-13","-9.6867102313797759E-1","6.3384859448245534E-36","2.4837108871836402E+0","1.9162922986866768E+1","8.4942603576285137E+1","1.2684486361888199E+1","1.215058560962404E-2"
"761","1.4024755424586328E+0","3.5355160597620977E-20","7.0612312995879443E-36","3.6290271237077923E-13","-9.6885517964511014E-1","-5.0346457484029633E-36","2.4834897340285100E+0","1.9162766527960279E+1","8.4941910048117279E+1","1.2713705428518701E+1","1.215058560962404E-2"
"760","1.3223249440318590E+0","2.3754857895509457E-21","2.7905846342708316E-23","5.8570266083148969E-12","-9.0468626697992560E-1","-4.1284035311202955E-23","2.4832464226546200E+0","1.8659668768276273E+1","8.2711851847171445E+1","2.0430924056987201E+0","1.215058560962404E-2"
"759","1.3224595845519083E+0","2.3746615351360686E-21","-8.7270361782794161E-23","5.8432152375677257E-12","-9.0492174584057627E-1","-3.0232760654808979E-22","2.4829977996002799E+0","1.8659911391256617E+1","8.2712927310849508E+1","2.0406337120382898E+0","1.215058560962404E-2"
"758","1.4027456623809358E+0","3.5355156109498450E-20","4.6171214048391662E-35","1.4774101342500711E-12","-9.6947017911736233E-1","-3.7638594429360382E-35","2.4827506216357400E+0","1.9162242998270116E+1","8.4939589422241866E+1","1.2810353186519400E+1","1.215058560962404E-2"
"757","1.4028268025399477E+0","3.5355157969067041E-20","6.8280058735451098E-35","8.9049764917585563E-13","-9.6965502360899170E-1","-5.5889613593814923E-35","2.4825283048138398E+0","1.9162085337030913E+1","8.4938890564549325E+1","1.2839121860173400E+1","1.215058560962404E-2"
"756","1.4029079909242508E+0","3.5355159720578270E-20","-5.5097911260873901E-36","8.1285837572972365E-13","-9.6984002777575806E-1","1.4372255148725625E-36","2.4823057176923702E+0","1.9161927396712692E+1","8.4938190469796112E+1","1.2867786337495900E+1","1.215058560962404E-2"
"755","1.3229685503660098E+0","3.2619989154595876E-20","3.1875854086028437E-23","4.9708223961052174E-12","-9.0581217625877797E-1","1.2657852378445468E-22","2.4820572667325500E+0","1.8660827220504210E+1","8.2716986864852572E+1","2.0313776817769198E+0","1.215058560962404E-2"
"754","1.3231034934142500E+0","3.2623754536545578E-20","-1.8920785128553342E-23","5.6439859184041100E-12","-9.0604833098627413E-1","-3.1343838199704577E-24","2.4818077180174498E+0","1.8661069684550576E+1","8.2718061624031336E+1","2.0289337366253299E+0","1.215058560962404E-2"
"753","1.4031789681696030E+0","3.5355155097730100E-20","-4.7602378420517797E-35","8.0033050370043808E-13","-9.7045786590294469E-1","3.5341604999456706E-35","2.4815617999603199E+0","1.9161398905585166E+1","8.4935847851586459E+1","1.2962579412072200E+1","1.215058560962404E-2"
"752","1.4032603664303476E+0","3.5355155579406214E-20","4.7733886851016040E-35","-2.1171899780621449E-13","-9.7064356591825585E-1","-4.0902060620830758E-35","2.4813380338901201E+0","1.9161239748871061E+1","8.4935142364971398E+1","1.2990790361382800E+1","1.215058560962404E-2"
"751","1.4033418133287374E+0","3.5355156648559934E-20","4.8139432402049729E-35","1.3975927732730031E-12","-9.7082942741656097E-1","-3.6669913615885891E-35","2.4811139939863800E+0","1.9161080309815826E+1","8.4934435626835850E+1","1.3018896147847800E+1","1.215058560962404E-2"
"750","1.3236065868397917E+0","2.3712213051216024E-21","-5.5914624250880094E-23","5.7241709117951669E-12","-9.0692903003226999E-1","-2.0246520656460433E-22","2.4808766755860998E+0","1.8661972345731634E+1","8.2722062808554114E+1","2.0198594776430001E+0","1.215058560962404E-2"
"749","1.3237418294438608E+0","2.3930383725137012E-21","-4.3202980309430885E-23","5.6474797830370407E-12","-9.0716585347832823E-1","-1.5335749754044209E-22","2.4806262088373998E+0","1.8662214655061430E+1","8.2723136881927886E+1","2.0174301010407101E+0","1.215058560962404E-2"
"748","1.3238771354953913E+0","2.3882306133958545E-21","-1.3473909733377918E-22","4.8405003402492862E-12","-9.0740281849794346E-1","-4.3740078634888906E-22","2.4803755474549800E+0","1.8662456931958992E+1","8.2724210811540786E+1","2.0150038061296098E+0","1.215058560962404E-2"
"747","1.4036953137542865E+0","3.5355153150444349E-20","2.3955840185788955E-35","8.6305252333573107E-13","-9.7163670148759984E-1","-1.7704597962314494E-35","2.4801399738913998E+0","1.9160386129602426E+1","8.4931358566268543E+1","1.3139470665240401E+1","1.215058560962404E-2"
"746","1.4037770213149416E+0","3.5355154721890330E-20","-6.6469797435184775E-35","1.5858352767465581E-12","-9.7182342991330439E-1","5.3907803586725473E-35","2.4799144623125100E+0","1.9160225174308700E+1","8.4930645107172651E+1","1.3167013744970699E+1","1.215058560962404E-2"
"745","1.3242530698518724E+0","3.2801676730195803E-20","7.7289002352080792E-23","5.5643454757516592E-12","-9.0806136162663675E-1","1.6546110181736201E-22","2.4796787051088098E+0","1.8663129309503653E+1","8.2727191228425454E+1","2.0082846947764801E+0","1.215058560962404E-2"
"744","1.3243886155839082E+0","3.2790688543307092E-20","3.3402382058706144E-23","5.4559868677348944E-12","-9.0829886125428250E-1","1.7474963464397110E-22","2.4794273078718998E+0","1.8663371464946863E+1","8.2728264619673254E+1","2.0058700276820001E+0","1.215058560962404E-2"
"743","1.3245242248182423E+0","3.2783357816568344E-20","-1.0801906194675212E-22","4.4961307654847368E-12","-9.0853650247041851E-1","-3.6789624191769178E-22","2.4791757155127798E+0","1.8663613588492083E+1","8.2729337869528308E+1","2.0034584375204600E+0","1.215058560962404E-2"
"742","1.4041316557769923E+0","3.5355149058642899E-20","2.6432459846177662E-35","2.6427950903907648E-12","-9.7263448131680963E-1","-2.2210414745810175E-35","2.4789340239007700E+0","1.9159524385505577E+1","8.4927538753014943E+1","1.3285141414016900E+1","1.215058560962404E-2"
"741","1.4042136260587597E+0","3.5355149356481549E-20","1.3878581959691323E-36","2.1112286170102185E-12","-9.7282208618198884E-1","8.8873801406895995E-37","2.4787070216838600E+0","1.9159361896298293E+1","8.4926818494611297E+1","1.3312117932490500E+1","1.215058560962404E-2"
"740","1.4042956458224813E+0","3.5355148169394460E-20","6.6171148401678988E-36","2.3409504788795299E-12","-9.7300985643141402E-1","-7.4845929368762837E-36","2.4784797378557402E+0","1.9159199117500229E+1","8.4926096952551973E+1","1.3338987817624400E+1","1.215058560962404E-2"
"739","1.3250298002492304E+0","2.3363875040826268E-21","1.8524826627717519E-23","5.6264992915708570E-12","-9.0942273763970227E-1","-4.2994071389245207E-23","2.4782370529158300E+0","1.8664514991945229E+1","8.2733333478978665E+1","1.9945045897206899E+0","1.215058560962404E-2"
"738","1.3251657096087275E+0","2.3421272724383714E-21","6.3283709623783249E-23","5.7826717682928361E-12","-9.0966104772921641E-1","1.9306965559262733E-22","2.4779845374501299E+0","1.8664756966320699E+1","8.2734406067615865E+1","1.9921075245810300E+0","1.215058560962404E-2"
"737","1.3253016825261075E+0","2.3336752546564694E-21","2.4071631538083724E-23","4.6022208335871241E-12","-9.0989949940283965E-1","1.6208218024373097E-22","2.4777318263010502E+0","1.8664998909441699E+1","8.2735478517712821E+1","1.9897135319023600E+0","1.215058560962404E-2"
"736","1.4046516382468637E+0","3.5355146699623774E-20","-6.3992443090826804E-35","5.8963177413914901E-12","-9.7382544666940829E-1","5.0081202132814295E-35","2.4774915707597800E+0","1.9158490380976552E+1","8.4922955368900460E+1","1.3454186989086599E+1","1.215058560962404E-2"
"735","1.4047339230548439E+0","3.5355145602644712E-20","8.8869209632088095E-37","5.0417722944718582E-12","-9.7401410453490445E-1","-2.1684771324675872E-36","2.4772627736934498E+0","1.9158326047054949E+1","8.4922226933516853E+1","1.3480485154428800E+1","1.215058560962404E-2"
"734","1.3256794686126232E+0","3.2719923236849682E-20","2.8371251938890253E-24","6.2258232836749380E-12","-9.1056216938735268E-1","9.0910174005959874E-24","2.4770292884909000E+0","1.8665670366625424E+1","8.2738454854956089E+1","1.9830840398068399E+0","1.215058560962404E-2"
"733","1.3258156815954802E+0","3.2730758836010573E-20","-2.9026233693142198E-23","5.5205102648564599E-12","-9.1080115563863684E-1","1.0450259557445918E-23","2.4767758376004698E+0","1.8665912192751179E+1","8.2739526786453624E+1","1.9807016387133400E+0","1.215058560962404E-2"
"732","1.3259519581740842E+0","3.2729830318836796E-20","-5.9904301543300074E-23","5.6111445071810962E-12","-9.1104028345136434E-1","-2.5871661347865700E-22","2.4765221905794701E+0","1.8666153988163213E+1","8.2740598581807845E+1","1.9783223056322301E+0","1.215058560962404E-2"
"731","1.3260882983553992E+0","3.2741557455505592E-20","4.1224924788372293E-23","5.8884390953843635E-12","-9.1127955281890827E-1","7.2156173260425104E-23","2.4762683473361502E+0","1.8666395752975149E+1","8.2741670241522442E+1","1.9759460393389201E+0","1.215058560962404E-2"
"730","1.4051736197536495E+0","3.5355146085995837E-20","3.4844591294249657E-35","8.6037070415459950E-12","-9.7502311609355774E-1","-3.1980885017555018E-35","2.4760376784897900E+0","1.9157444625548386E+1","8.4918319897118138E+1","1.3618920493293899E+1","1.215058560962404E-2"
"729","1.4052562216942857E+0","3.5355144469430271E-20","2.4341549269652519E-35","9.0063169719362820E-12","-9.7521284007667097E-1","-1.9205924653505334E-35","2.4758070596514701E+0","1.9157278421468437E+1","8.4917583171970008E+1","1.3644534297070299E+1","1.215058560962404E-2"
"728","1.3264600195954777E+0","2.2881802340693938E-21","-3.4949304614915018E-23","5.9964245723156206E-12","-9.1193205442308767E-1","-1.5860435997112513E-22","2.4755758675761199E+0","1.8667054180071190E+1","8.2744588820897903E+1","1.9694885005868801E+0","1.215058560962404E-2"
"727","1.3265965966919933E+0","2.2924726695302274E-21","-6.4399339416208982E-24","5.5020323048424630E-12","-9.1217185087444230E-1","-3.6854113845100457E-23","2.4753212928023798E+0","1.8667295831928026E+1","8.2745659979921641E+1","1.9671236469004800E+0","1.215058560962404E-2"
"726","1.3267332374192367E+0","2.2473762952309643E-21","8.6872992510925870E-23","5.7055020042703080E-12","-9.1241178883730545E-1","5.3750272221290794E-22","2.4750665213871401E+0","1.8667537453723490E+1","8.2746731005693732E+1","1.9647618558618301E+0","1.215058560962404E-2"
"725","1.3268699417821257E+0","2.2469867801369745E-21","2.1302353988136884E-23","5.9301005805229645E-12","-9.1265186830023659E-1","-1.3446324497267127E-23","2.4748115532442201E+0","1.8667779045572129E+1","8.2747801898721917E+1","1.9624031261453601E+0","1.215058560962404E-2"
"724","1.4056976163460919E+0","3.5355143135119416E-20","-7.2555919436567169E-35","9.5424597250774084E-12","-9.7622757218245937E-1","5.4652405789574466E-35","2.4745721763702000E+0","1.9156386957349490E+1","8.4913631620147257E+1","1.3779303701414101E+1","1.215058560962404E-2"
"723","1.4057805378519073E+0","3.5355141037949641E-20","5.7439796768961815E-35","9.2127194664408747E-12","-9.7641837521588815E-1","-3.9941093989033538E-35","2.4743397087615100E+0","1.9156218857396748E+1","8.4912886491251385E+1","1.3804227229323001E+1","1.215058560962404E-2"
"722","1.3272497586926724E+0","3.2800874841425079E-20","-7.6933061412193639E-23","6.0492820533095902E-12","-9.1331905641825328E-1","-3.5814963000184680E-22","2.4741027447600801E+0","1.8668449534510689E+1","8.2750773944069564E+1","1.9558714662408900E+0","1.215058560962404E-2"
"721","1.3273867033783933E+0","3.2774675301050978E-20","-4.4969762419533242E-24","5.5277659994381510E-12","-9.1355967006097594E-1","1.0254559942981515E-22","2.4738470330222602E+0","1.8668691014317130E+1","8.2751844340453459E+1","1.9535242877228300E+0","1.215058560962404E-2"
"720","1.3275237117184557E+0","3.2754991221751612E-20","-3.3038622617661209E-23","4.8551434604753170E-12","-9.1380042513850290E-1","3.1214952449913522E-24","2.4735911241570498E+0","1.8668932464725991E+1","8.2752914606528080E+1","1.9511801658311501E+0","1.215058560962404E-2"
"719","1.3276607837157710E+0","3.2796222599387594E-20","-6.5857170118831015E-23","5.3761554951380737E-12","-9.1404132163490370E-1","-2.0189433654989634E-22","2.4733350180833100E+0","1.8669173885852778E+1","8.2753984742805386E+1","1.9488390998093199E+0","1.215058560962404E-2"
"718","1.4062236429452224E+0","3.5355136009823826E-20","-7.5125843961052395E-35","1.0103672924291209E-11","-9.7743889631486169E-1","5.8906225971612619E-35","2.4730948932410199E+0","1.9155317212812129E+1","8.4908889812948672E+1","1.3935297617437801E+1","1.215058560962404E-2"
"717","1.4063068862650550E+0","3.5355137356862665E-20","1.3519654402394834E-35","1.0440618054167536E-11","-9.7763079112969442E-1","-1.1555097989146066E-35","2.4728605498032401E+0","1.9155147191007671E+1","8.4908136165149472E+1","1.3959524434185401E+1","1.215058560962404E-2"
"716","1.4063901805905796E+0","3.5355138957243968E-20","-6.7070768922042669E-35","1.0571042497342585E-11","-9.7782285948055148E-1","4.9577208929899240E-35","2.4726259077054902E+0","1.9154976863361270E+1","8.4907381161658819E+1","1.3983640548748101E+1","1.215058560962404E-2"
"715","1.3281718077893314E+0","2.2589554522026133E-21","-1.2175052759259714E-22","5.1299042247639027E-12","-9.1493967786611041E-1","-5.1887835251858967E-22","2.4723795281311700E+0","1.8670072696530628E+1","8.2757968859380469E+1","1.9401476959488000E+0","1.215058560962404E-2"
"714","1.3283091805352973E+0","2.2426652802096607E-21","1.1587838138241229E-22","4.3020870693844585E-12","-9.1518124219323571E-1","4.1333529415142251E-22","2.4721224893639202E+0","1.8670313980895024E+1","8.2759038389437436E+1","1.9378210520180399E+0","1.215058560962404E-2"
"713","1.3284466169481410E+0","2.2388944498193240E-21","-5.3358155868264222E-23","4.7429578091232764E-12","-9.1542294783244227E-1","-2.8272662186696375E-22","2.4718652529413299E+0","1.8670555236642411E+1","8.2760107792645130E+1","1.9354974578795201E+0","1.215058560962404E-2"
"712","1.3285841170283259E+0","2.2438874100735993E-21","8.6541202359296109E-23","4.2762325789147131E-12","-9.1566479476209550E-1","2.7410787568906746E-22","2.4716078187889101E+0","1.8670796463889829E+1","8.2761177069522319E+1","1.9331769129460099E+0","1.215058560962404E-2"
