"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1062","9.0447466431956669E-1","4.7812993434986506E-26","-1.4353142568065136E-1","-2.1525463873567351E-15","-5.4517126465290354E-2","4.3657374056790683E-15","3.0909606432181498E+0","3.7858677298973333E+0","1.6781441014677892E+1","2.8201495754313699E+0","1.215058560962404E-2"
"1061","9.0485218813868162E-1","-1.3782761132651597E-25","-1.4437812254529866E-1","-2.0264498187166973E-14","-4.5065269528495655E-2","2.0308048179923586E-14","3.0909497169953299E+0","3.6632369447183240E+0","1.6237861197608847E+1","5.1049019769932604E+0","1.215058560962404E-2"
"1060","9.0448035294775508E-1","-3.4397751703267184E-26","-1.4349886976911938E-1","1.2438636092695487E-14","-5.5057683770368966E-2","-3.0457933961135824E-15","3.0909377151373700E+0","3.7924759802948755E+0","1.6810733100975789E+1","2.9775788458379902E+0","1.215058560962404E-2"
"1059","9.0489977407962330E-1","-6.5408720431441909E-26","-1.4443679212594673E-1","2.1535683329539793E-14","-4.4596539391304243E-2","-6.2876034574834864E-15","3.0909253775499201E+0","3.6567145345222807E+0","1.6208949611207121E+1","5.4246242499106598E+0","1.215058560962404E-2"
"1058","9.0448853359887305E-1","-3.7792360078453381E-26","-1.4346755894412511E-1","-8.6380895967246921E-15","-5.5601394602756746E-2","2.9970632294773828E-15","3.0909124290328700E+0","3.7990875381204070E+0","1.6840039847956959E+1","3.1324150367107202E+0","1.215058560962404E-2"
"1057","9.0495029243466785E-1","-1.9173360681060137E-25","-1.4449686009133381E-1","2.6683845267411176E-14","-4.4132002938584963E-2","-4.2957229768338444E-14","3.0908986086436401E+0","3.6501979955986292E+0","1.6180064050123327E+1","5.7349613866845299E+0","1.215058560962404E-2"
"1056","9.0449918625038561E-1","-9.5514319778147684E-26","-1.4343748441078497E-1","-6.6139894504539067E-15","-5.6148214907237454E-2","-1.7468706047148683E-14","3.0908847907132602E+0","3.8057023404994972E+0","1.6869360976920824E+1","3.2851471742369598E+0","1.215058560962404E-2"
"1055","9.0500376508510605E-1","-6.6202660412520241E-26","-1.4455833167297327E-1","-8.9480659760503945E-15","-4.3671716450900185E-2","1.8230516473211325E-14","3.0908694101342098E+0","3.6436875207188506E+0","1.6151205368846707E+1","6.0364543884495800E+0","1.215058560962404E-2"
"1054","9.0451229104635533E-1","-6.0227586151890396E-26","-1.4340863731336334E-1","-1.5262014343139379E-15","-5.6698101198565658E-2","8.6668606460402634E-16","3.0908548061254599E+0","3.8123203294184949E+0","1.6898696230712947E+1","3.4361618056441698E+0","1.215058560962404E-2"
"1053","9.0506021387961999E-1","-1.6264581929251429E-25","-1.4462121181886212E-1","2.4584827562951112E-14","-4.3215736680787632E-2","-3.8063066693718557E-14","3.0908377822817998E+0","3.6371833095450063E+0","1.6122374452410060E+1","6.3295171693298498E+0","1.215058560962404E-2"
"1052","9.0452782830161282E-1","1.7464276719734504E-26","-1.4338100874278911E-1","-5.9887052518308131E-16","-5.7251010556319329E-2","1.3671327501524064E-15","3.0908224813457301E+0","3.8189414516142293E+0","1.6928045373236134E+1","3.5857700811464599E+0","1.215058560962404E-2"
"1051","9.0511966062038618E-1","1.4879307375501126E-25","-1.4468550518197501E-1","-1.1507594565642738E-14","-4.2764120834874131E-2","3.1927345003417056E-14","3.0908037257624699E+0","3.6306855686747337E+0","1.6093572216589184E+1","6.6144705981046199E+0","1.215058560962404E-2"
"1050","9.0454577850560147E-1","-6.9113595574479112E-26","-1.4335458974402032E-1","4.3304417006615434E-14","-5.7806900619255558E-2","-2.9279331083191709E-14","3.0907878225710301E+0","3.8255656584642090E+0","1.6957408188963711E+1","3.7342263013825501E+0","1.215058560962404E-2"
"1049","9.0518212704860723E-1","-5.1189160234080227E-26","-1.4475121610874356E-1","5.9475073855995530E-14","-4.2316926555572905E-2","-9.6380759564836106E-14","3.0907672416814700E+0","3.6241945116793368E+0","1.6064799608071738E+1","6.8915662146355201E+0","1.215058560962404E-2"
"1048","9.0456612232587308E-1","1.1935759067226835E-26","-1.4332937132319770E-1","-2.4838202604531532E-14","-5.8365729578446948E-2","1.5908034987691484E-14","3.0907508361106300E+0","3.8321929058768340E+0","1.6986784482452887E+1","3.8817409996358800E+0","1.215058560962404E-2"
"1047","9.0524763482973880E-1","1.3631748418949804E-26","-1.4481834862746598E-1","5.2225016088146746E-15","-4.1874211899777518E-2","-1.5657222883335255E-14","3.0907283315866398E+0","3.6177103591363751E+0","1.6036057604601684E+1","7.1610031999135604E+0","1.215058560962404E-2"
