"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1151","4.8784941344943100E-1","8.9008704018027884E-1","4.8313731294590877E-25","3.7825506523804488E-2","-1.5361606030718735E-2","-1.9249912153174624E-25","2.9876239393252901E+0","6.5823805459509588E+0","2.9177414201693416E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1150","4.8784941344943100E-1","8.9159815334755854E-1","6.4462490429418294E-24","4.0187784965109850E-2","-1.6333640364211276E-2","-2.7481929721611827E-24","2.9875757899828201E+0","6.5823403697463894E+0","2.9177236114487183E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1149","4.8784941344943100E-1","8.9310966696750238E-1","9.2935161826661435E-25","4.2549179327169007E-2","-1.7306767581629561E-2","-4.2711055731620680E-25","2.9875247250378698E+0","6.5822977699869405E+0","2.9177047284501185E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1148","4.8784941344943100E-1","8.9462155356952799E-1","7.0761017081692260E-25","4.4909654466625988E-2","-1.8280966393128539E-2","-5.7047057492061668E-25","2.9874707457680798E+0","6.5822527493647618E+0","2.9176847723668782E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1147","4.8784941344943100E-1","8.9613378565873392E-1","6.8874408723794132E-24","4.7269175298800953E-2","-1.9256215504029141E-2","-3.1836059351707659E-24","2.9874138535247101E+0","6.5822053107224816E+0","2.9176637444590369E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1146","4.8784941344943100E-1","8.9764633572094510E-1","-2.2014501511428420E-24","4.9627706804320319E-2","-2.0232493618469405E-2","1.2543613767564622E-24","2.9873540497325002E+0","6.5821554570540037E+0","2.9176416460536878E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1145","4.8784941344943100E-1","8.9915917622773556E-1","2.2507034007099641E-24","5.1985214035751473E-2","-2.1209779442896915E-2","-1.2508220242789951E-24","2.9872913358895299E+0","6.5821031915048422E+0","2.9176184785451291E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1144","4.8784941344943100E-1","9.0067227964154706E-1","-6.5313440109372993E-24","5.4341662124215914E-2","-2.2188051689925114E-2","3.5712732305588034E-24","2.9872257135670099E+0","6.5820485173683174E+0","2.9175942433931752E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1143","4.8784941344943100E-1","9.0218561842068701E-1","-4.1623447335209860E-24","5.6697016285966947E-2","-2.3167289081736802E-2","1.6349304376821503E-24","2.9871571844090998E+0","6.5819914380882985E+0","2.9175689421243739E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1142","4.8784941344943100E-1","9.0369916502441894E-1","4.6238697266578795E-24","5.9051241828949254E-2","-2.4147470353799549E-2","-2.4450954573950316E-24","2.9870857501326200E+0","6.5819319572577610E+0","2.9175425763313672E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1141","4.8784941344943100E-1","9.0521289191805643E-1","6.7576939102247683E-24","6.1404304159354266E-2","-2.5128574258595788E-2","-3.0161530543573705E-24","2.9870114125268201E+0","6.5818700786155313E+0","2.9175151476714472E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1140","4.8784941344943100E-1","9.0672677157799608E-1","-1.3810412296078663E-24","6.3756168788092801E-2","-2.6110579569184784E-2","5.8089937154539306E-25","2.9869341734530299E+0","6.5818058060467974E+0","2.9174866578667839E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1139","4.8784941344943100E-1","9.0824077649670709E-1","7.0687700342420265E-25","6.6106801337232984E-2","-2.7093465082603754E-2","1.2936859222443366E-25","2.9868540348443902E+0","6.5817391435876766E+0","2.9174571087064479E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1138","4.8784941344943100E-1","9.0975487918787834E-1","1.9978493853733921E-24","6.8456167546490379E-2","-2.8077209623819332E-2","-5.8592902829442364E-25","2.9867709987054401E+0","6.5816700954142142E+0","2.9174265020415348E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1137","4.8784941344943100E-1","9.1126905219141752E-1","2.0251973605313590E-24","7.0804233279530629E-2","-2.9061792049309337E-2","-1.0412222661370656E-24","2.9866850671117700E+0","6.5815986658476522E+0","2.9173948397875026E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1136","4.8784941344943100E-1","9.1278326807840426E-1","3.1318210597436175E-24","7.3150964530342741E-2","-3.0047191250354474E-2","-1.5684693654145341E-24","2.9865962422095800E+0","6.5815248593526832E+0","2.9173621239233945E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1135","4.8784941344943100E-1","9.1429749945612149E-1","-2.7501279489688907E-24","7.5496327429474694E-2","-3.1033386156836627E-2","1.3679891426709258E-24","2.9865045262152599E+0","6.5814486805369619E+0","2.9173283564916243E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1134","4.8784941344943100E-1","9.1581171897306390E-1","5.0836895412887624E-24","7.7840288250269826E-2","-3.2020355740909875E-2","-2.5067623864966840E-24","2.9864099214149000E+0","6.5813701341466198E+0","2.9172935395959886E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1133","4.8784941344943100E-1","9.1732589932380260E-1","-7.4343920418472887E-24","8.0182813415036816E-2","-3.3008079020226080E-2","3.4416194381541131E-24","2.9863124301638200E+0","6.5812892250698418E+0","2.9172576754032495E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1132","4.8784941344943100E-1","9.1884001325395681E-1","-9.5864420493757728E-26","8.2523869501110847E-2","-3.3996535061697093E-2","-3.0911408259752417E-26","2.9862120548860300E+0","6.5812059583328333E+0","2.9172207661413498E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1131","4.8784941344943100E-1","9.2035403356507961E-1","4.8995205385230309E-24","8.4863423246911152E-2","-3.4985702984960905E-2","-2.1855902443918175E-24","2.9861087980736900E+0","6.5811203390985256E+0","2.9171828140988392E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1130","4.8784941344943100E-1","9.2186793311949500E-1","-3.7734097215174819E-24","8.7201441557887199E-2","-3.5975561965813113E-2","1.8049866310310725E-24","2.9860026622865101E+0","6.5810323726658053E+0","2.9171438216245296E+1","1.0000000000000000E+0","1.215058560962404E-2"
