"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1003","-1.6946344699819507E+0","-5.7083724072887946E-23","9.5394833603948306E-2","-4.7943171906421301E-13","1.2779408574790494E+0","-1.3243797226500839E-13","2.4200987079158800E+0","6.2391136757786168E+0","2.7655831001995502E+1","1.3820351311746200E+0","1.215058560962404E-2"
"1002","-1.6944932254480940E+0","3.0419005240721972E-23","9.8530522209227409E-2","-4.5064376972093398E-13","1.2778325981452265E+0","-1.3959745470955660E-13","2.4198693757949998E+0","6.2391114103945853E+0","2.7655820960332349E+1","1.3819807569707900E+0","1.215058560962404E-2"
"1001","-1.6943474166951591E+0","-1.4661651495304112E-26","1.0166593750938162E-1","-5.0436992802505913E-13","1.2777208411520338E+0","-1.4674976023717400E-13","2.4196326502658900E+0","6.2391090711869044E+0","2.7655810591434513E+1","1.3819246320988401E+0","1.215058560962404E-2"
"1000","-1.6941970444428252E+0","3.6259258899658920E-24","1.0480107082790725E-1","-4.7493975937960367E-13","1.2776055871148477E+0","-1.5418691018762564E-13","2.4193885341470902E+0","6.2391066581078647E+0","2.7655799895090514E+1","1.3818667574413399E+0","1.215058560962404E-2"
"999","-1.6940421094327722E+0","2.2787536355661619E-23","1.0793591349097210E-1","-4.8244870069893620E-13","1.2774868366675194E+0","-1.5790494586185604E-13","2.4191370303455000E+0","6.2391041711082238E+0","2.7655788871082077E+1","1.3818071339164499E+0","1.215058560962404E-2"
"998","-1.6938826124290169E+0","9.7220087904063749E-23","1.1107045682751793E-1","-5.7145422087879643E-13","1.2773645904629702E+0","-1.5695866207985218E-13","2.4188781418557501E+0","6.2391016101372649E+0","2.7655777519184404E+1","1.3817457624665199E+0","1.215058560962404E-2"
"997","-1.6937185542191122E+0","6.4946999622274784E-23","1.1420469216943842E-1","-7.0501181163946446E-13","1.2772388491754691E+0","-1.6530061995762257E-13","2.4186118717574998E+0","6.2390989751426922E+0","2.7655765839165671E+1","1.3816826440609999E+0","1.215058560962404E-2"
"996","-1.6935499356114754E+0","-1.5206906711927819E-23","1.1733861085145507E-1","-5.7513628924845260E-13","1.2771096134956739E+0","-1.6142822958897512E-13","2.4183382232208999E+0","6.2390962660707903E+0","2.7655753830787784E+1","1.3816177796965301E+0","1.215058560962404E-2"
"995","-1.6933767574379701E+0","-5.8793505320149418E-23","1.2047220421139936E-1","-5.2512682895811294E-13","1.2769768841354718E+0","-1.7141412753272524E-13","2.4180571995010700E+0","6.2390934828662212E+0","2.7655741493805454E+1","1.3815511704025500E+0","1.215058560962404E-2"
"994","-1.6931990205517224E+0","-1.6797620098390481E-23","1.2360546359011891E-1","-5.0229743404179841E-13","1.2768406618239294E+0","-1.8914955405779846E-13","2.4177688039425802E+0","6.2390906254722021E+0","2.7655728827966964E+1","1.3814828172269800E+0","1.215058560962404E-2"
